AssessmentId,AssessmentName,AssessmentSubject,AssessmentGrade,AssessmentType,AssessmentSubtype,AssessmentLabel,AssessmentVersion,AcademicYear,FullItemKey,BankKey,ItemId,Filename,Version,ItemType,Grade,Standard,Claim,Target,PassageId,ASL,Braille,LanguageBraille,DOK,Language,AllowCalculator,MathematicalPractice,MaxPoints,Glossary,ScoringEngine,Spanish,IsFieldTest,IsActive,ResponseRequired,AdminRequired,ItemPosition,MeasurementModel,Weight,ScorePoints,a,b0_b,b1_c,b2,b3,avg_b,bpref1,bpref2,bpref3,bpref4,bpref5,bpref6,bpref7,CommonCore,ClaimContentTarget,SecondaryCommonCore,SecondaryClaimContentTarget,CutPoint1,ScaledLow1,ScaledHigh1,CutPoint2,ScaledLow2,ScaledHigh2,CutPoint3,ScaledLow3,ScaledHigh3,CutPoint4,ScaledLow4,ScaledHigh4
(SBAC)SBAC-ICA-FIXED-G5E-COMBINED-Winter-2014-2015,SBAC-ICA-FIXED-G5E-COMBINED,ELA,5,interim,ICA,ELA G5 ICA,8042,2015,200-59208,200,59208,item-200-59208.xml,7994,MC,5,SBAC-ELA-v1:2-W|9-5,"2-W	","9-5	",,,,ENU-Braille,1,ENU,,,1,,Automatic with Key,N,FALSE,TRUE,TRUE,TRUE,4,IRT3PLn,1,1,0.36542,-0.69673,0,,,-0.69673,(SBAC)SBAC-ICA-FIXED-G5E-COMBINED-ELA-5-Winter-2014-2015,,SBAC-2-W|9-5,,,,,,2-W|9-5,,,1,2.20E+03,2.44E+03,2,2.44E+03,2.50E+03,3,2.50E+03,2.58E+03,4,2.58E+03,2.70E+03
(SBAC)SBAC-ICA-FIXED-G5E-COMBINED-Winter-2014-2015,SBAC-ICA-FIXED-G5E-COMBINED,ELA,5,interim,ICA,ELA G5 ICA,8042,2015,200-59217,200,59217,item-200-59217.xml,8042,MC,5,SBAC-ELA-v1:2-W|3-5,"2-W	","3-5	",,,,ENU-Braille,2,ENU,,,1,,Automatic with Key,N,FALSE,TRUE,TRUE,TRUE,3,IRT3PLn,1,1,0.41305,-1.34546,0,,,-1.34546,(SBAC)SBAC-ICA-FIXED-G5E-COMBINED-ELA-5-Winter-2014-2015,,SBAC-2-W|3-5,,,,,,2-W|3-5,,,1,2.20E+03,2.44E+03,2,2.44E+03,2.50E+03,3,2.50E+03,2.58E+03,4,2.58E+03,2.70E+03
(SBAC)SBAC-ICA-FIXED-G5E-COMBINED-Winter-2014-2015,SBAC-ICA-FIXED-G5E-COMBINED,ELA,5,interim,ICA,ELA G5 ICA,8042,2015,200-60347,200,60347,item-200-60347.xml,7994,MC,5,SBAC-ELA-v1:2-W|8-5,"2-W	","8-5	",,,,ENU-Braille,1,ENU,,,1,,Automatic with Key,N,FALSE,TRUE,TRUE,TRUE,1,IRT3PLn,1,1,1.0269,-1.3028,0,,,-1.3028,(SBAC)SBAC-ICA-FIXED-G5E-COMBINED-ELA-5-Winter-2014-2015,,SBAC-2-W|8-5,,,,,,2-W|8-5,,,1,2.20E+03,2.44E+03,2,2.44E+03,2.50E+03,3,2.50E+03,2.58E+03,4,2.58E+03,2.70E+03
(SBAC)SBAC-ICA-FIXED-G5E-COMBINED-Winter-2014-2015,SBAC-ICA-FIXED-G5E-COMBINED,ELA,5,interim,ICA,ELA G5 ICA,8042,2015,200-61136,200,61136,item-200-61136.xml,7994,SA,5,SBAC-ELA-v1:4-CR|4-5,"4-CR	","4-5	",200-1784,,,ENU-Braille,3,ENU,,,2,,HandScored,N,FALSE,TRUE,FALSE,FALSE,44,IRTGPC,1,2,0.76664,0.45146,1.23898,,,0.84522,(SBAC)SBAC-ICA-FIXED-G5E-Perf-MarineAnimalA-COMBINED-ELA-5-Winter-2014-2015,,SBAC-4-CR|4-5,,,,,,4-CR|4-5,,,1,2.20E+03,2.44E+03,2,2.44E+03,2.50E+03,3,2.50E+03,2.58E+03,4,2.58E+03,2.70E+03
(SBAC)SBAC-ICA-FIXED-G5E-COMBINED-Winter-2014-2015,SBAC-ICA-FIXED-G5E-COMBINED,ELA,5,interim,ICA,ELA G5 ICA,8042,2015,200-61138,200,61138,item-200-61138.xml,7994,MS,5,SBAC-ELA-v1:4-CR|2-5,"4-CR	","2-5	",200-1784,,,ENU-Braille,3,ENU,,,1,,Automatic with Key(s),N,FALSE,TRUE,FALSE,FALSE,45,IRT3PLn,1,1,0.53316,0.91248,0,,,0.91248,(SBAC)SBAC-ICA-FIXED-G5E-Perf-MarineAnimalA-COMBINED-ELA-5-Winter-2014-2015,,SBAC-4-CR|2-5,,,,,,4-CR|2-5,,,1,2.20E+03,2.44E+03,2,2.44E+03,2.50E+03,3,2.50E+03,2.58E+03,4,2.58E+03,2.70E+03
(SBAC)SBAC-ICA-FIXED-G5E-COMBINED-Winter-2014-2015,SBAC-ICA-FIXED-G5E-COMBINED,ELA,5,interim,ICA,ELA G5 ICA,8042,2015,200-63424,200,63424,item-200-63424.xml,7994,MC,5,SBAC-ELA-v1:4-CR|3-5,"4-CR	","3-5	",,,,ENU-Braille,2,ENU,,,1,,Automatic with Key,N,FALSE,TRUE,TRUE,TRUE,19,IRT3PLn,1,1,0.62277,-0.86627,0,,,-0.86627,(SBAC)SBAC-ICA-FIXED-G5E-COMBINED-ELA-5-Winter-2014-2015,,SBAC-4-CR|3-5,,,,,,4-CR|3-5,,,1,2.20E+03,2.44E+03,2,2.44E+03,2.50E+03,3,2.50E+03,2.58E+03,4,2.58E+03,2.70E+03
(SBAC)SBAC-ICA-FIXED-G5M-COMBINED-Winter-2014-2015,SBAC-ICA-FIXED-G5M-COMBINED,MATH,5,interim,ICA,MTH G5 ICA,8042,2015,200-11463,200,11463,item-200-11463.xml,7992,MI,5,SBAC-MA-v6:1|P|TS03|C-5,1,C-5,,,,ENU-Braille,1,ENU,N,None,1,Arabic;Cantonese;Korean;Mandarin;Punjabi;Russian;Spanish;Tagal/Tagalog;Vietnamese,Automatic with Machine Rubric,Y,FALSE,TRUE,TRUE,TRUE,21,IRT3PLn,1,1,0.89824,0.04926,0,,,0.04926,(SBAC)SBAC-ICA-FIXED-G5M-COMBINED-MATH-5-Winter-2014-2015,,SBAC-1|P,,SBAC-1|P|TS03|C-5,,,"5.NBT.3b	",1|NBT|C-5,,,1,2.22E+03,2.46E+03,2,2.46E+03,2.53E+03,3,2.53E+03,2.58E+03,4,2.58E+03,2.70E+03
(SBAC)SBAC-ICA-FIXED-G5M-COMBINED-Winter-2014-2015,SBAC-ICA-FIXED-G5M-COMBINED,MATH,5,interim,ICA,MTH G5 ICA,8042,2015,200-11467,200,11467,item-200-11467.xml,7992,MC,5,SBAC-MA-v6:1|P|TS01|E-5,1,E-5,,,,ENU-Braille,1,ENU,N,7,1,Arabic;Cantonese;Korean;Mandarin;Punjabi;Russian;Spanish;Tagal/Tagalog;Vietnamese,Automatic with Key,Y,FALSE,TRUE,TRUE,TRUE,19,IRT3PLn,1,1,0.99025,-0.10145,0,,,-0.10145,(SBAC)SBAC-ICA-FIXED-G5M-COMBINED-MATH-5-Winter-2014-2015,,SBAC-1|P,,SBAC-1|P|TS01|E-5,,,"5.NF.1	",1|NF|E-5,,,1,2.22E+03,2.46E+03,2,2.46E+03,2.53E+03,3,2.53E+03,2.58E+03,4,2.58E+03,2.70E+03
(SBAC)SBAC-ICA-FIXED-G5M-COMBINED-Winter-2014-2015,SBAC-ICA-FIXED-G5M-COMBINED,MATH,5,interim,ICA,MTH G5 ICA,8042,2015,200-11473,200,11473,item-200-11473.xml,8042,MC,5,SBAC-MA-v6:1|P|TS02|F-5,1,F-5,,,,ENU-Braille,1,ENU,N,,1,Arabic;Cantonese;Korean;Mandarin;Punjabi;Russian;Spanish;Tagal/Tagalog;Vietnamese,Automatic with Key,Y,FALSE,TRUE,TRUE,TRUE,15,IRT3PLn,1,1,0.38373,-0.32225,0,,,-0.32225,(SBAC)SBAC-ICA-FIXED-G5M-COMBINED-MATH-5-Winter-2014-2015,,SBAC-1|P,,SBAC-1|P|TS02|F-5,,,"5.NF.3	",1|NF|F-5,,,1,2.22E+03,2.46E+03,2,2.46E+03,2.53E+03,3,2.53E+03,2.58E+03,4,2.58E+03,2.70E+03
(SBAC)SBAC-ICA-FIXED-G5M-COMBINED-Winter-2014-2015,SBAC-ICA-FIXED-G5M-COMBINED,MATH,5,interim,ICA,MTH G5 ICA,8042,2015,200-11623,200,11623,item-200-11623.xml,8042,MC,5,SBAC-MA-v6:1|P|TS02|F-5,1,F-5,,,,ENU-Braille,1,ENU,N,,1,Arabic;Cantonese;Korean;Mandarin;Punjabi;Russian;Spanish;Tagal/Tagalog;Vietnamese,Automatic with Key,Y,FALSE,TRUE,TRUE,TRUE,23,IRT3PLn,1,1,0.35225,0.36793,0,,,0.36793,(SBAC)SBAC-ICA-FIXED-G5M-COMBINED-MATH-5-Winter-2014-2015,,SBAC-1|P,,SBAC-1|P|TS02|F-5,,,"5.NF.3	",1|NF|F-5,,,1,2.22E+03,2.46E+03,2,2.46E+03,2.53E+03,3,2.53E+03,2.58E+03,4,2.58E+03,2.70E+03
(SBAC)SBAC-ICA-FIXED-G5M-COMBINED-Winter-2014-2015,SBAC-ICA-FIXED-G5M-COMBINED,MATH,5,interim,ICA,MTH G5 ICA,8042,2015,200-11637,200,11637,item-200-11637.xml,7992,MC,5,SBAC-MA-v6:4|NF|NA|E,4,E,,,,ENU-Braille,3,ENU,N,,1,Arabic;Cantonese;Korean;Mandarin;Punjabi;Russian;Spanish;Tagal/Tagalog;Vietnamese,Automatic with Key,Y,FALSE,TRUE,TRUE,TRUE,31,IRT3PLn,1,1,0.41609,1.03409,0,,,1.03409,(SBAC)SBAC-ICA-FIXED-G5M-COMBINED-MATH-5-Winter-2014-2015,,SBAC-4|NF,,SBAC-4|NF|NA|E,,,,4|NF|E,"5.NF.4	",1|NF|F-5,1,2.22E+03,2.46E+03,2,2.46E+03,2.53E+03,3,2.53E+03,2.58E+03,4,2.58E+03,2.70E+03
(SBAC)SBAC-ICA-FIXED-G5M-COMBINED-Winter-2014-2015,SBAC-ICA-FIXED-G5M-COMBINED,MATH,5,interim,ICA,MTH G5 ICA,8042,2015,200-11651,200,11651,item-200-11651.xml,8042,MC,5,SBAC-MA-v6:4|NF|NA|E,4,E,,,,ENU-Braille,3,ENU,N,,1,Arabic;Cantonese;Korean;Mandarin;Punjabi;Russian;Spanish;Tagal/Tagalog;Vietnamese,Automatic with Key,Y,FALSE,TRUE,TRUE,TRUE,29,IRT3PLn,1,1,0.314,0.77502,0,,,0.77502,(SBAC)SBAC-ICA-FIXED-G5M-COMBINED-MATH-5-Winter-2014-2015,,SBAC-4|NF,,SBAC-4|NF|NA|E,,,,4|NF|E,"5.NF.A	",1|NF|E-5,1,2.22E+03,2.46E+03,2,2.46E+03,2.53E+03,3,2.53E+03,2.58E+03,4,2.58E+03,2.70E+03
(SBAC)SBAC-ICA-FIXED-G5M-COMBINED-Winter-2014-2015,SBAC-ICA-FIXED-G5M-COMBINED,MATH,5,interim,ICA,MTH G5 ICA,8042,2015,200-11679,200,11679,item-200-11679.xml,8042,MC,5,SBAC-MA-v6:1|S|TS05|B-5,1,B-5,,,,ENU-Braille,2,ENU,N,None,1,Arabic;Cantonese;Korean;Mandarin;Punjabi;Russian;Spanish;Tagal/Tagalog;Vietnamese,Automatic with Key,Y,FALSE,TRUE,TRUE,TRUE,8,IRT3PLn,1,1,0.44488,-0.75263,0,,,-0.75263,(SBAC)SBAC-ICA-FIXED-G5M-COMBINED-MATH-5-Winter-2014-2015,,SBAC-1|S,,SBAC-1|S|TS05|B-5,,,"5.OA.3	",1|OA|B-5,,,1,2.22E+03,2.46E+03,2,2.46E+03,2.53E+03,3,2.53E+03,2.58E+03,4,2.58E+03,2.70E+03
(SBAC)SBAC-ICA-FIXED-G5M-COMBINED-Winter-2014-2015,SBAC-ICA-FIXED-G5M-COMBINED,MATH,5,interim,ICA,MTH G5 ICA,8042,2015,200-11759,200,11759,item-200-11759.xml,7992,MC,5,SBAC-MA-v6:1|P|TS01|E-5,1,E-5,,,,ENU-Braille,1,ENU,N,None,1,Arabic;Cantonese;Korean;Mandarin;Punjabi;Russian;Spanish;Tagal/Tagalog;Vietnamese,Automatic with Key,Y,FALSE,TRUE,TRUE,TRUE,11,IRT3PLn,1,1,0.90601,-0.5262,0,,,-0.5262,(SBAC)SBAC-ICA-FIXED-G5M-COMBINED-MATH-5-Winter-2014-2015,,SBAC-1|P,,SBAC-1|P|TS01|E-5,,,"5.NF.1	",1|NF|E-5,,,1,2.22E+03,2.46E+03,2,2.46E+03,2.53E+03,3,2.53E+03,2.58E+03,4,2.58E+03,2.70E+03
(SBAC)SBAC-ICA-FIXED-G5M-COMBINED-Winter-2014-2015,SBAC-ICA-FIXED-G5M-COMBINED,MATH,5,interim,ICA,MTH G5 ICA,8042,2015,200-12139,200,12139,item-200-12139.xml,7992,MC,5,SBAC-MA-v6:1|P|TS02|F-5,1,F-5,,,,ENU-Braille,1,ENU,N,None,1,Arabic;Cantonese;Korean;Mandarin;Punjabi;Russian;Spanish;Tagal/Tagalog;Vietnamese,Automatic with Key,Y,FALSE,TRUE,TRUE,TRUE,10,IRT3PLn,1,1,0.88768,-0.54452,0,,,-0.54452,(SBAC)SBAC-ICA-FIXED-G5M-COMBINED-MATH-5-Winter-2014-2015,,SBAC-1|P,,SBAC-1|P|TS02|F-5,,,"5.NF.3	",1|NF|F-5,,,1,2.22E+03,2.46E+03,2,2.46E+03,2.53E+03,3,2.53E+03,2.58E+03,4,2.58E+03,2.70E+03
(SBAC)SBAC-ICA-FIXED-G5M-COMBINED-Winter-2014-2015,SBAC-ICA-FIXED-G5M-COMBINED,MATH,5,interim,ICA,MTH G5 ICA,8042,2015,200-12515,200,12515,item-200-12515.xml,7992,MC,5,SBAC-MA-v6:1|P|TS03|C-5,1,C-5,,,,ENU-Braille,1,ENU,N,,1,Arabic;Cantonese;Korean;Mandarin;Punjabi;Russian;Spanish;Tagal/Tagalog;Vietnamese,Automatic with Key,Y,FALSE,TRUE,TRUE,TRUE,7,IRT3PLn,1,1,0.52047,-0.92938,0,,,-0.92938,(SBAC)SBAC-ICA-FIXED-G5M-COMBINED-MATH-5-Winter-2014-2015,,SBAC-1|P,,SBAC-1|P|TS03|C-5,,,"5.NBT.3b	",1|NBT|C-5,,,1,2.22E+03,2.46E+03,2,2.46E+03,2.53E+03,3,2.53E+03,2.58E+03,4,2.58E+03,2.70E+03
(SBAC)SBAC-ICA-FIXED-G5M-COMBINED-Winter-2014-2015,SBAC-ICA-FIXED-G5M-COMBINED,MATH,5,interim,ICA,MTH G5 ICA,8042,2015,200-13908,200,13908,item-200-13908.xml,7992,MC,5,SBAC-MA-v6:1|P|TS01|E-5,1,E-5,,,,ENU-Braille,2,ENU,N,7,1,Arabic;Cantonese;Korean;Mandarin;Punjabi;Russian;Spanish;Tagal/Tagalog;Vietnamese,Automatic with Key,Y,FALSE,TRUE,TRUE,TRUE,26,IRT3PLn,1,1,0.43649,0.65975,0,,,0.65975,(SBAC)SBAC-ICA-FIXED-G5M-COMBINED-MATH-5-Winter-2014-2015,,SBAC-1|P,,SBAC-1|P|TS01|E-5,,,"5.NF.1	",1|NF|E-5,,,1,2.22E+03,2.46E+03,2,2.46E+03,2.53E+03,3,2.53E+03,2.58E+03,4,2.58E+03,2.70E+03
(SBAC)SBAC-ICA-FIXED-G5M-COMBINED-Winter-2014-2015,SBAC-ICA-FIXED-G5M-COMBINED,MATH,5,interim,ICA,MTH G5 ICA,8042,2015,200-15401,200,15401,item-200-15401.xml,7992,MI,5,SBAC-MA-v6:1|P|TS03|C-5,1,C-5,,,,ENU-Braille,2,ENU,N,None,1,Arabic;Cantonese;Korean;Mandarin;Punjabi;Russian;Spanish;Tagal/Tagalog;Vietnamese,Automatic with Machine Rubric,Y,FALSE,TRUE,TRUE,TRUE,13,IRT3PLn,1,1,0.81168,-0.51037,0,,,-0.51037,(SBAC)SBAC-ICA-FIXED-G5M-COMBINED-MATH-5-Winter-2014-2015,,SBAC-1|P,,SBAC-1|P|TS03|C-5,,,"5.NBT.3b	",1|NBT|C-5,,,1,2.22E+03,2.46E+03,2,2.46E+03,2.53E+03,3,2.53E+03,2.58E+03,4,2.58E+03,2.70E+03
(SBAC)SBAC-ICA-FIXED-G5M-COMBINED-Winter-2014-2015,SBAC-ICA-FIXED-G5M-COMBINED,MATH,5,interim,ICA,MTH G5 ICA,8042,2015,200-15880,200,15880,item-200-15880.xml,8042,MI,5,SBAC-MA-v6:1|S|TS04|K-5,1,K-5,,,,ENU-Braille,2,ENU,N,7,1,Arabic;Cantonese;Korean;Mandarin;Punjabi;Russian;Spanish;Tagal/Tagalog;Vietnamese,Automatic with Machine Rubric,Y,FALSE,TRUE,TRUE,TRUE,20,IRT3PLn,1,1,0.57904,-0.48386,0,,,-0.48386,(SBAC)SBAC-ICA-FIXED-G5M-COMBINED-MATH-5-Winter-2014-2015,,SBAC-1|S,,SBAC-1|S|TS04|K-5,,,"5.G.3	",1|G|K-5,,,1,2.22E+03,2.46E+03,2,2.46E+03,2.53E+03,3,2.53E+03,2.58E+03,4,2.58E+03,2.70E+03
(SBAC)SBAC-ICA-FIXED-G5M-COMBINED-Winter-2014-2015,SBAC-ICA-FIXED-G5M-COMBINED,MATH,5,interim,ICA,MTH G5 ICA,8042,2015,200-18874,200,18874,item-200-18874.xml,7992,MC,5,SBAC-MA-v6:1|P|TS02|F-5,1,F-5,,,,ENU-Braille,1,ENU,N,,1,Arabic;Cantonese;Korean;Mandarin;Punjabi;Russian;Spanish;Tagal/Tagalog;Vietnamese,Automatic with Key,Y,FALSE,TRUE,TRUE,TRUE,1,IRT3PLn,1,1,0.30751,-1.57234,0,,,-1.57234,(SBAC)SBAC-ICA-FIXED-G5M-COMBINED-MATH-5-Winter-2014-2015,,SBAC-1|P,,SBAC-1|P|TS02|F-5,,,"5.NF.3	",1|NF|F-5,,,1,2.22E+03,2.46E+03,2,2.46E+03,2.53E+03,3,2.53E+03,2.58E+03,4,2.58E+03,2.70E+03
(SBAC)SBAC-ICA-FIXED-G5M-COMBINED-Winter-2014-2015,SBAC-ICA-FIXED-G5M-COMBINED,MATH,5,interim,ICA,MTH G5 ICA,8042,2015,200-19676,200,19676,item-200-19676.xml,7992,EQ,5,SBAC-MA-v6:2|NF|NA|A,2,A,200-390,,,ENU-Braille,2,ENU,N,1,1,Arabic;Cantonese;Korean;Mandarin;Punjabi;Russian;Spanish;Tagal/Tagalog;Vietnamese,Automatic with Machine Rubric,Y,FALSE,TRUE,FALSE,FALSE,32,IRT3PLn,1,1,1.10706,0.28055,0,,,0.28055,(SBAC)SBAC-ICA-FIXED-G5M-Perf-TurtleHabitat-COMBINED-MATH-5-Winter-2014-2015,,SBAC-2|NF,,SBAC-2|NF|NA|A,,,,2|NF|A,"5.NF.5	;5.NF.6	",2|NF|C;1|NF|F-5;1|NF|F-5,1,2.22E+03,2.46E+03,2,2.46E+03,2.53E+03,3,2.53E+03,2.58E+03,4,2.58E+03,2.70E+03
(SBAC)SBAC-ICA-FIXED-G5M-COMBINED-Winter-2014-2015,SBAC-ICA-FIXED-G5M-COMBINED,MATH,5,interim,ICA,MTH G5 ICA,8042,2015,200-19677,200,19677,item-200-19677.xml,7992,EQ,5,SBAC-MA-v6:2|MD|NA|A,2,A,200-390,,,ENU-Braille,2,ENU,N,6,1,Arabic;Cantonese;Korean;Mandarin;Punjabi;Russian;Spanish;Tagal/Tagalog;Vietnamese,Automatic with Machine Rubric,Y,FALSE,TRUE,FALSE,FALSE,33,IRT3PLn,1,1,1.16269,1.47967,0,,,1.47967,(SBAC)SBAC-ICA-FIXED-G5M-Perf-TurtleHabitat-COMBINED-MATH-5-Winter-2014-2015,,SBAC-2|MD,,SBAC-2|MD|NA|A,,,,2|MD|A,"5.NBT.5	;4.MD.3	",1|NBT|D-5;1|MD|I-4;2|MD|B,1,2.22E+03,2.46E+03,2,2.46E+03,2.53E+03,3,2.53E+03,2.58E+03,4,2.58E+03,2.70E+03
(SBAC)SBAC-ICA-FIXED-G5M-COMBINED-Winter-2014-2015,SBAC-ICA-FIXED-G5M-COMBINED,MATH,5,interim,ICA,MTH G5 ICA,8042,2015,200-19678,200,19678,item-200-19678.xml,7992,TI,5,SBAC-MA-v6:4|NF|NA|F,4,F,200-390,,,ENU-Braille,2,ENU,N,2,2,Arabic;Cantonese;Korean;Mandarin;Punjabi;Russian;Spanish;Tagal/Tagalog;Vietnamese,HandScored,Y,FALSE,TRUE,FALSE,FALSE,34,IRTGPC,1,2,0.81895,0.38789,1.10725,,,0.74757,(SBAC)SBAC-ICA-FIXED-G5M-Perf-TurtleHabitat-COMBINED-MATH-5-Winter-2014-2015,,SBAC-4|NF,,SBAC-4|NF|NA|F,,,,4|NF|F,"5.NF.6	;5.NF.4	",1|NF|F-5;4|NF|A;1|NF|F-5,1,2.22E+03,2.46E+03,2,2.46E+03,2.53E+03,3,2.53E+03,2.58E+03,4,2.58E+03,2.70E+03
(SBAC)SBAC-ICA-FIXED-G5M-COMBINED-Winter-2014-2015,SBAC-ICA-FIXED-G5M-COMBINED,MATH,5,interim,ICA,MTH G5 ICA,8042,2015,200-19679,200,19679,item-200-19679.xml,7992,EQ,5,SBAC-MA-v6:4|NBT|NA|A,4,A,200-390,,,ENU-Braille,2,ENU,N,4,3,Arabic;Cantonese;Korean;Mandarin;Punjabi;Russian;Spanish;Tagal/Tagalog;Vietnamese,HandScored,Y,FALSE,TRUE,FALSE,FALSE,35,IRTGPC,1,3,0.42388,3.56647,1.12645,-4.23704,,0.15196,(SBAC)SBAC-ICA-FIXED-G5M-Perf-TurtleHabitat-COMBINED-MATH-5-Winter-2014-2015,,SBAC-4|NBT,,SBAC-4|NBT|NA|A,,,,4|NBT|A,"4.MD.2	;5.NBT.7	",1|MD|I-4;4|NBT|F;1|NBT|D-5,1,2.22E+03,2.46E+03,2,2.46E+03,2.53E+03,3,2.53E+03,2.58E+03,4,2.58E+03,2.70E+03
(SBAC)SBAC-ICA-FIXED-G5M-COMBINED-Winter-2014-2015,SBAC-ICA-FIXED-G5M-COMBINED,MATH,5,interim,ICA,MTH G5 ICA,8042,2015,200-19680,200,19680,item-200-19680.xml,7992,SA,5,SBAC-MA-v6:3|NF|NA|F,3,F,200-390,,,ENU-Braille,3,ENU,N,3,1,Arabic;Cantonese;Korean;Mandarin;Punjabi;Russian;Spanish;Tagal/Tagalog;Vietnamese,HandScored,Y,FALSE,TRUE,FALSE,FALSE,36,IRT3PLn,1,1,0.5866,-0.01515,0,,,-0.01515,(SBAC)SBAC-ICA-FIXED-G5M-Perf-TurtleHabitat-COMBINED-MATH-5-Winter-2014-2015,,SBAC-3|NF,,SBAC-3|NF|NA|F,,,,3|NF|F,"5.NF.6	;5.NF.4	",3|NF|B;1|NF|F-5;1|NF|F-5,1,2.22E+03,2.46E+03,2,2.46E+03,2.53E+03,3,2.53E+03,2.58E+03,4,2.58E+03,2.70E+03
(SBAC)SBAC-ICA-FIXED-G5M-COMBINED-Winter-2014-2015,SBAC-ICA-FIXED-G5M-COMBINED,MATH,5,interim,ICA,MTH G5 ICA,8042,2015,200-19681,200,19681,item-200-19681.xml,7992,SA,5,SBAC-MA-v6:3|NF|NA|F,3,F,200-390,,,ENU-Braille,3,ENU,N,1,2,Arabic;Cantonese;Korean;Mandarin;Punjabi;Russian;Spanish;Tagal/Tagalog;Vietnamese,HandScored,Y,FALSE,TRUE,FALSE,FALSE,37,IRTGPC,1,2,0.9479,1.78091,1.45339,,,1.61715,(SBAC)SBAC-ICA-FIXED-G5M-Perf-TurtleHabitat-COMBINED-MATH-5-Winter-2014-2015,,SBAC-3|NF,,SBAC-3|NF|NA|F,,,,3|NF|F,"5.NF.6	;5.NF.2	",1|NF|F-5;3|NF|B;1|NF|E-5;3|NBT|B,1,2.22E+03,2.46E+03,2,2.46E+03,2.53E+03,3,2.53E+03,2.58E+03,4,2.58E+03,2.70E+03
(SBAC)SBAC-ICA-FIXED-G5M-COMBINED-Winter-2014-2015,SBAC-ICA-FIXED-G5M-COMBINED,MATH,5,interim,ICA,MTH G5 ICA,8042,2015,200-2134,200,2134,item-200-2134.xml,7992,EQ,5,SBAC-MA-v6:2|NF|NA|A,2,A,,,,ENU-Braille,2,ENU,N,None,1,Arabic;Cantonese;Korean;Mandarin;Punjabi;Russian;Spanish;Tagal/Tagalog;Vietnamese,Automatic with Machine Rubric,Y,FALSE,TRUE,TRUE,TRUE,24,IRT3PLn,1,1,0.9907,0.47391,0,,,0.47391,(SBAC)SBAC-ICA-FIXED-G5M-COMBINED-MATH-5-Winter-2014-2015,,SBAC-2|NF,,SBAC-2|NF|NA|A,,,,2|NF|A,"5.NF.4b	",1|NF|F-5,1,2.22E+03,2.46E+03,2,2.46E+03,2.53E+03,3,2.53E+03,2.58E+03,4,2.58E+03,2.70E+03
(SBAC)SBAC-ICA-FIXED-G5M-COMBINED-Winter-2014-2015,SBAC-ICA-FIXED-G5M-COMBINED,MATH,5,interim,ICA,MTH G5 ICA,8042,2015,200-24721,200,24721,item-200-24721.xml,8042,MC,5,SBAC-MA-v6:1|S|TS04|J-5,1,J-5,,,,ENU-Braille,1,ENU,N,,1,Arabic;Cantonese;Korean;Mandarin;Punjabi;Russian;Spanish;Tagal/Tagalog;Vietnamese,Automatic with Key,Y,FALSE,TRUE,TRUE,TRUE,4,IRT3PLn,1,1,0.51287,-1.32,0,,,-1.32,(SBAC)SBAC-ICA-FIXED-G5M-COMBINED-MATH-5-Winter-2014-2015,,SBAC-1|S,,SBAC-1|S|TS04|J-5,,,"5.G.1	",1|G|J-5,,,1,2.22E+03,2.46E+03,2,2.46E+03,2.53E+03,3,2.53E+03,2.58E+03,4,2.58E+03,2.70E+03
(SBAC)SBAC-ICA-FIXED-G5M-COMBINED-Winter-2014-2015,SBAC-ICA-FIXED-G5M-COMBINED,MATH,5,interim,ICA,MTH G5 ICA,8042,2015,200-25487,200,25487,item-200-25487.xml,7992,MI,5,SBAC-MA-v6:1|P|TS01|I-5,1,I-5,,,,ENU-Braille,2,ENU,N,7,1,Arabic;Cantonese;Korean;Mandarin;Punjabi;Russian;Spanish;Tagal/Tagalog;Vietnamese,Automatic with Machine Rubric,Y,FALSE,TRUE,TRUE,TRUE,22,IRT3PLn,1,1,0.86124,0.29586,0,,,0.29586,(SBAC)SBAC-ICA-FIXED-G5M-COMBINED-MATH-5-Winter-2014-2015,,SBAC-1|P,,SBAC-1|P|TS01|I-5,,,"5.MD.5	",1|MD|I-5,,,1,2.22E+03,2.46E+03,2,2.46E+03,2.53E+03,3,2.53E+03,2.58E+03,4,2.58E+03,2.70E+03
(SBAC)SBAC-ICA-FIXED-G5M-COMBINED-Winter-2014-2015,SBAC-ICA-FIXED-G5M-COMBINED,MATH,5,interim,ICA,MTH G5 ICA,8042,2015,200-25708,200,25708,item-200-25708.xml,8042,MC,5,SBAC-MA-v6:3|NF|NA|C,3,C,,,,ENU-Braille,2,ENU,N,3,1,Arabic;Cantonese;Korean;Mandarin;Punjabi;Russian;Spanish;Tagal/Tagalog;Vietnamese,Automatic with Key,Y,FALSE,TRUE,TRUE,TRUE,17,IRT3PLn,1,1,0.37341,-0.15712,0,,,-0.15712,(SBAC)SBAC-ICA-FIXED-G5M-COMBINED-MATH-5-Winter-2014-2015,,SBAC-3|NF,,SBAC-3|NF|NA|C,,,,3|NF|C,,,1,2.22E+03,2.46E+03,2,2.46E+03,2.53E+03,3,2.53E+03,2.58E+03,4,2.58E+03,2.70E+03
